row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước(Trình bày lại)
"Chi phí phát triển đất, cơ sở hạ tầng, nhà xưởng và dịch vụ cung cấp","Chi phí phát triển đất, cơ sở hạ tầng, nhà xưởng và dịch vụ cung cấp","Chi phí phát triển đất, cơ sở hạ tầng, nhà xưởng và dịch vụ cung cấp",808.565.588.781,459.304.944.710,808565588781.0,459304944710.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,55.601.580.371,44.706.149.257,55601580371.0,44706149257.0
"Chi phí khấu hao, tài sản cố định,phân bổ lợi thế thương mại, chi phí trả trước","Chi phí khấu hao, tài sản cố định,phân bổ lợi thế thương mại, chi phí trả trước","Chi phí khấu hao, tài sản cố định,phân bổ lợi thế thương mại, chi phí trả trước",28.361.454.661,32.881.714.180,28361454661.0,32881714180.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,77.690.914.988,30.825.525.706,77690914988.0,30825525706.0
Chi phí khác,Chi phí khác,Chi phí khác,19.072.360.461,11.981.999.923,19072360461.0,11981999923.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,989.291.899.262,579.700.333.776,989291899262.0,579700333776.0
