row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước(trình bày lại),,
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,113.881.512.091,1.922.333.344,113881512091.0,1922333344.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,14.031.161.477,27.380.624.397,14031161477.0,27380624397.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,127.912.673.568,29.302.957.741,127912673568.0,29302957741.0
