row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số cuối năm > Dự phòng,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý,numeric__Số đầu năm > Dự phòng
Chủng khoản kinh doanh:Cố phiếu (*),Chủng khoản kinh doanh:Cố phiếu (*),Chủng khoản kinh doanh:Cố phiếu (*),7.490.461.369,1.738.191.200,(5.752.270.169),7.490.461.369,2.497.416.000,(4.993.045.369),7490461369.0,1738191200.0,-5752270169.0,7490461369.0,2497416000.0,-4993045369.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,7.490.461.369,1.738.191.200,(5.752.270.169),7.490.461.369,2.497.416.000,(4.993.045.369),7490461369.0,1738191200.0,-5752270169.0,7490461369.0,2497416000.0,-4993045369.0
