row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất > Số cuối năm,Bảng cân đối kế toán hợp nhất > Số đầu năm (Trình bày lại),Đơn vị tính: VNDBảo cáo kết quả hoạt động kinh doanh hợp nhất > Năm nay,Đơn vị tính: VNDBảo cáo kết quả hoạt động kinh doanh hợp nhất > Năm trước,numeric__Bảng cân đối kế toán hợp nhất > Số cuối năm,numeric__Bảng cân đối kế toán hợp nhất > Số đầu năm (Trình bày lại),numeric__Đơn vị tính: VNDBảo cáo kết quả hoạt động kinh doanh hợp nhất > Năm nay,numeric__Đơn vị tính: VNDBảo cáo kết quả hoạt động kinh doanh hợp nhất > Năm trước
Thuế thu nhập hoãnlại phải trả,Thuế thu nhập hoãnlại phải trả,Thuế thu nhập hoãnlại phải trả,Thuế thu nhập hoãnlại phải trả,Thuế thu nhập hoãnlại phải trả,Thuế thu nhập hoãnlại phải trả,Thuế thu nhập hoãnlại phải trả,,,,
Thuế thu nhập hoãnlại phát sinh liên quandexến việc đánh giá tàisản theo giả trị hợp lýtừ thời điểm hợp nhấtkinh doanh của Côngty Cổ phần Phát triểnĐô thị Sài Gòn TâyBắc,Thuế thu nhập hoãnlại phải trả > Thuế thu nhập hoãnlại phát sinh liên quandexến việc đánh giá tàisản theo giả trị hợp lýtừ thời điểm hợp nhấtkinh doanh của Côngty Cổ phần Phát triểnĐô thị Sài Gòn TâyBắc,Thuế thu nhập hoãnlại phát sinh liên quandexến việc đánh giá tàisản theo giả trị hợp lýtừ thời điểm hợp nhấtkinh doanh của Côngty Cổ phần Phát triểnĐô thị Sài Gòn TâyBắc,240.425.723.486,262.874.442.901,(22.448.719.415),(7.867.608.300),240425723486.0,262874442901.0,-22448719415.0,-7867608300.0
Thuế thu nhập hoãnlại phát sinh liên quandexến việc đánh giá tàisản theo giả trị hợp lýtừ thời điểm hợp nhấtkinh doanh của Côngty Cổ phần Khu Côngnghiệp Sài Gòn HảiPhòng,Thuế thu nhập hoãnlại phải trả > Thuế thu nhập hoãnlại phát sinh liên quandexến việc đánh giá tàisản theo giả trị hợp lýtừ thời điểm hợp nhấtkinh doanh của Côngty Cổ phần Khu Côngnghiệp Sài Gòn HảiPhòng,Thuế thu nhập hoãnlại phát sinh liên quandexến việc đánh giá tàisản theo giả trị hợp lýtừ thời điểm hợp nhấtkinh doanh của Côngty Cổ phần Khu Côngnghiệp Sài Gòn HảiPhòng,457.334.951,9.239.307.668,(8.781.972.716),(10.167.751.261),457334951.0,9239307668.0,-8781972716.0,-10167751261.0
Thuế thu nhập hoãnlại phát sinh liên quandexến việc phân bổ thuế thu nhập doanhnghiệp theo thời gian,Thuế thu nhập hoãnlại phải trả > Thuế thu nhập hoãnlại phát sinh liên quandexến việc phân bổ thuế thu nhập doanhnghiệp theo thời gian,Thuế thu nhập hoãnlại phát sinh liên quandexến việc phân bổ thuế thu nhập doanhnghiệp theo thời gian,258.004.710.590,212.742.856.982,45.261.853.608,45.415.983.958,258004710590.0,212742856982.0,45261853608.0,45415983958.0
,,,498.887.769.027,484.856.607.551,,,498887769027.0,484856607551.0,,
Chi phí thuế thu nhậphoãn lại tỉnh vào kếtquả hoạt động kinhdoanh hợp nhất,Thuế thu nhập hoãnlại phải trả > Chi phí thuế thu nhậphoãn lại tỉnh vào kếtquả hoạt động kinhdoanh hợp nhất,Chi phí thuế thu nhậphoãn lại tỉnh vào kếtquả hoạt động kinhdoanh hợp nhất,,,14.031.161.477,27.380.624.397,,,14031161477.0,27380624397.0
