row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm(Trình bày lại),numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
100,100,100,A. TÀI SẢN NGĂN HẠN,,12.003.018.598.664,10.667.175.221.353,,,12003018598664.0,10667175221353.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,228.164.359.677,149.105.090.802,,4.0,228164359677.0,149105090802.0
111,111,111,1. Tiền,,129.164.359.677,93.733.757.469,,,129164359677.0,93733757469.0
112,112,112,2. Các khoản tương đương tiền,,99.000.000.000,55.371.333.333,,,99000000000.0,55371333333.0
120,120,120,II. Đầu tư tài chính ngắn hạn,5,1.738.191.200,2.497.416.000,,5.0,1738191200.0,2497416000.0
121,121,121,1. Chứng khoán kinh doanh,,7.490.461.369,7.490.461.369,,,7490461369.0,7490461369.0
122,122,122,2. Dự phòng giảm giá chứng khoản kinh doanh,,(5.752.270.169),(4.993.045.369),,,-5752270169.0,-4993045369.0
130,130,130,III. Các khoản phải thu ngắn hạn,,3.361.578.772.409,2.848.273.048.478,,,3361578772409.0,2848273048478.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6.1,493.980.606.252,663.149.321.859,,61.0,493980606252.0,663149321859.0
132,132,132,2. Trá trước cho người bán ngắn hạn,6.2,1.324.234.430.950,1.334.536.831.350,,62.0,1324234430950.0,1334536831350.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,12.499.720.000,62.790.991.000,,7.0,12499720000.0,62790991000.0
136,136,136,4. Phải thu ngắn hạn khác,8,1.539.947.458.507,807.145.796.736,,8.0,1539947458507.0,807145796736.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,6.3,(9.083.443.300),(19.349.892.467),,63.0,-9083443300.0,-19349892467.0
140,140,140,IV. Hàng tồn kho,9,8.364.448.377.871,7.616.350.104.559,,9.0,8364448377871.0,7616350104559.0
141,141,141,1. Hàng tồn kho,,8.364.448.377.871,7.616.350.104.559,,,8364448377871.0,7616350104559.0
150,150,150,V. Tài sản ngắn hạn khác,,47.088.897.507,50.949.561.514,,,47088897507.0,50949561514.0
151,151,151,1. Chi phí trả trước ngắn hạn,,47.960.000,2.588.293.334,,,47960000.0,2588293334.0
152,152,152,2. Thuế GTGT được khấu trừ,,9.081.463.147,3.269.129.928,,,9081463147.0,3269129928.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,16,37.959.474.360,45.092.138.252,,16.0,37959474360.0,45092138252.0
