row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,880.383.874.802,864.294.659.709,880383874802.0,864294659709.0
Lỗ thuộc về cổ đông thiểu số,Lỗ thuộc về cổ đông thiểu số,Lỗ thuộc về cổ đông thiểu số,(9.848.150.262),(13.648.094.868),-9848150262.0,-13648094868.0
Tăng khác,Tăng khác,Tăng khác,-,35.333.255.565,,35333255565.0
Giảm khác,Giảm khác,Giảm khác,-,(5.595.945.604),,-5595945604.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,870.535.724.540,880.383.874.802,870535724540.0,880383874802.0
