row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Thông tin chung,Thông tin chung,Thông tin chung,1,1.0
Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,2,2.0
Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,3 - 4,
Băng cân đối kế toán tổng hợp,Băng cân đối kế toán tổng hợp,Băng cân đối kế toán tổng hợp,5 - 6,
Báo cáo kết quả hoạt động kinh doanh tổng hợp,Băng cân đối kế toán tổng hợp > Báo cáo kết quả hoạt động kinh doanh tổng hợp,Báo cáo kết quả hoạt động kinh doanh tổng hợp,7,7.0
Báo cáo lưu chuyển tiền tệ tổng hợp,Báo cáo lưu chuyển tiền tệ tổng hợp,Báo cáo lưu chuyển tiền tệ tổng hợp,8 - 9,
Thuyết minh báo cáo tài chính tổng hợp,Thuyết minh báo cáo tài chính tổng hợp,Thuyết minh báo cáo tài chính tổng hợp,10 - 39,
