row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Lãi từ cho bên liên quan vay,Lãi từ cho bên liên quan vay,Lãi từ cho bên liên quan vay,520.860.844,393.405.284,520860844.0,393405284.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,113.461.717,84.581.977,113461717.0,84581977.0
Cổ tức,Cổ tức,Cổ tức,26.144.558,26.144.559,26144558.0,26144559.0
Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,38.165,121.741,38165.0,121741.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,660.505.284,504.253.561,660505284.0,504253561.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Bên liên quan,Trong đó: > Bên liên quan,Bên liên quan,547.005.402,419.549.843,547005402.0,419549843.0
Bên khác,Trong đó: > Bên khác,Bên khác,113.499.882,84.703.718,113499882.0,84703718.0
