row_label_raw,row_label_full,col_0,Số đầu năm,Số tăng trong năm,Số giảm trong năm,Ngàn VND Số cuối năm,numeric__Số đầu năm,numeric__Số tăng trong năm,numeric__Số giảm trong năm,numeric__Ngàn VND Số cuối năm
Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,,,,
Thuế giá trị gia tăng,Phải thu > Thuế giá trị gia tăng,Thuế giá trị gia tăng,87.481.181,19.857.881,(7.390.800),99.948.262,87481181.0,19857881.0,-7390800.0,99948262.0
Thuế thu nhập doanh nghiệp (TM số 26.1),Phải thu > Thuế thu nhập doanh nghiệp (TM số 26.1),Thuế thu nhập doanh nghiệp (TM số 26.1),285.831,-,-,285.831,285831.0,,,285831.0
Thuế khác,Phải thu > Thuế khác,Thuế khác,557,1.012.726,(1.013.283),-,557.0,1012726.0,-1013283.0,
TỔNG CỘNG,Phải thu > TỔNG CỘNG,TỔNG CỘNG,87.767.569,20.870.607,(8.404.083),100.234.093,87767569.0,20870607.0,-8404083.0,100234093.0
Phải trả,Phải trả,Phải trả,Phải trả,Phải trả,Phải trả,Phải trả,,,,
Thuế thu nhập cá nhân,Phải trả > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,172.855,297.198,(295.645),174.408,172855.0,297198.0,-295645.0,174408.0
