row_label_raw,row_label_full,Bên cho vay > Thaco Agri > HAG (*),Số cuối nămNgàn VND > 5.182.114.070 > 984.698.038,Thời hạn thanh toán > Từ ngày 7 tháng 5 năm 2024đến ngày 28 tháng 12 năm 2025 > Từ ngày 30 tháng 12 năm 2023đến ngày 30 tháng 9 năm 2024,"Lãi suất%/năm > 9,00 - 14,50 > 0,00",numeric__Số cuối nămNgàn VND > 5.182.114.070 > 984.698.038,numeric__Thời hạn thanh toán > Từ ngày 7 tháng 5 năm 2024đến ngày 28 tháng 12 năm 2025 > Từ ngày 30 tháng 12 năm 2023đến ngày 30 tháng 9 năm 2024,"numeric__Lãi suất%/năm > 9,00 - 14,50 > 0,00"
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,6.166.812.108,,,6166812108.0,,
Trong đó:Vay dài hạnVay dài hạnđến hạn trả,Trong đó:Vay dài hạnVay dài hạnđến hạn trả,Trong đó:Vay dài hạnVay dài hạnđến hạn trả,1.904.917.600,,,1904917600.0,,
Trong đó:Vay dài hạnVay dài hạnđến hạn trả,Trong đó:Vay dài hạnVay dài hạnđến hạn trả,Trong đó:Vay dài hạnVay dài hạnđến hạn trả,4.261.894.508,,,4261894508.0,,
