row_label_raw,row_label_full,col_0,Vay ngắn hạn,Vay dài hạn,Ngàn VND Tổng cộng,numeric__Vay ngắn hạn,numeric__Vay dài hạn,numeric__Ngàn VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,4.420.285.837,1.641.822.472,6.062.108.309,4420285837.0,1641822472.0,6062108309.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,586.940.000,2.503.617.600,3.090.557.600,586940000.0,2503617600.0,3090557600.0
Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,(2.037.332.819),(5.000.000),(2.042.332.819),-2037332819.0,-5000000.0,-2042332819.0
Cán trừ công nợ,Cán trừ công nợ,Cán trừ công nợ,-,(185.859),(185.859),,-185859.0,-185859.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,2.117.232.008,(2.117.232.008),-,2117232008.0,-2117232008.0,
Số cuối năm,Số cuối năm,Số cuối năm,5.087.125.026,2.023.022.205,7.110.147.231,5087125026.0,2023022205.0,7110147231.0
