row_label_raw,row_label_full,(1),"Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu (""HA Attapeu"")","Attapeu, Lào",Đang hoạt động,"100,00","numeric__Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu (""HA Attapeu"")","numeric__Attapeu, Lào",numeric__Đang hoạt động,"numeric__100,00"
(2),(2),(2),"Công ty TNHH Công nghiệp và Nông nghiệp Cao su Hoàng Anh - Quang Minh (""HAQM Lào"")","Sekong, Lào",Đang hoạt động,"100,00",,,,100.0
(3),(3),(3),"Công ty TNHH Hoàng Anh Rattanakiri (""HA Rattanakiri"")","Ratanakiri, Campuchia",Đang hoạt động,"100,00",,,,100.0
(4),(4),(4),"Công ty TNHH Heng Brothers (""Heng Brothers"")","Ratanakiri, Campuchia",Đang hoạt động,"100,00",,,,100.0
(5),(5),(5),"Công ty TNHH MTV Hoàng Anh Oyadav (""HA Oyadav"")","Ratanakiri, Campuchia",Đang hoạt động,"100,00",,,,100.0
(6),(6),(6),"Công ty TNHH CRD (""CRD"")","Ratanakiri, Campuchia",Đang hoạt động,"100,00",,,,100.0
