row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Doanh nghiệp tư nhân Đăng Lan,Doanh nghiệp tư nhân Đăng Lan,Doanh nghiệp tư nhân Đăng Lan,11.259.334.800,9.813.473.200,11259334800.0,9813473200.0
Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩu Tường Nguyễn,Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩu Tường Nguyễn,Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩu Tường Nguyễn,5.381.802.353,10.787.671.950,5381802353.0,10787671950.0
Công ty TNHH Một thành viên Thế Mẫn,Công ty TNHH Một thành viên Thế Mẫn,Công ty TNHH Một thành viên Thế Mẫn,4.584.358.900,1.598.494.250,4584358900.0,1598494250.0
Công ty TNHH Thương mại Nguyễn Khoa,Công ty TNHH Thương mại Nguyễn Khoa,Công ty TNHH Thương mại Nguyễn Khoa,4.017.834.899,4.903.795.499,4017834899.0,4903795499.0
Doanh nghiệp tư nhân Hưng Thạnh,Doanh nghiệp tư nhân Hưng Thạnh,Doanh nghiệp tư nhân Hưng Thạnh,3.023.291.970,11.003.434.219,3023291970.0,11003434219.0
Công ty TNHH Duy Thành,Công ty TNHH Duy Thành,Công ty TNHH Duy Thành,992.381.200,12.992.033.500,992381200.0,12992033500.0
Công ty TNHH Thương mại và Dịch vụ Thái Sơn,Công ty TNHH Thương mại và Dịch vụ Thái Sơn,Công ty TNHH Thương mại và Dịch vụ Thái Sơn,974.646.000,19.808.755.500,974646000.0,19808755500.0
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,34.217.290.220,82.536.867.054,34217290220.0,82536867054.0
,,,64.450.940.342,153.444.525.172,64450940342.0,153444525172.0
Người mua trả tiền trước là các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 34),Người mua trả tiền trước là các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 34),Người mua trả tiền trước là các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 34),-,3.165.961.760,,3165961760.0
