row_label_raw,row_label_full,col_0,Năm nay,Từ ngày 15/01/2015đến ngày 31/12/2015,numeric__Năm nay,numeric__Từ ngày 15/01/2015đến ngày 31/12/2015
,,,VND,VND,,
Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,619.831.354.510,708.078.630.765,619831354510.0,708078630765.0
"- Trích Quỹ Khen thưởng, phúc lợi","- Trích Quỹ Khen thưởng, phúc lợi","- Trích Quỹ Khen thưởng, phúc lợi",(84.675.722.036),(85.773.133.714),-84675722036.0,-85773133714.0
Lợi nhuận để tính lãi cơ bản trên cổ phiếu,Lợi nhuận để tính lãi cơ bản trên cổ phiếu,Lợi nhuận để tính lãi cơ bản trên cổ phiếu,535.155.632.474,622.305.497.051,535155632474.0,622305497051.0
Số cổ phiếu phổ thông bình quân lưu hành trong năm,Số cổ phiếu phổ thông bình quân lưu hành trong năm,Số cổ phiếu phổ thông bình quân lưu hành trong năm,529.400.000,529.400.000,529400000.0,529400000.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,1.011,1.175,1011.0,1175.0
