row_label_raw,row_label_full,col_0,Năm nayVND,Từ ngày 15/01/2015đến ngày 31/12/2015VND,numeric__Năm nayVND,numeric__Từ ngày 15/01/2015đến ngày 31/12/2015VND
Thuế thu nhập từ hoạt động sản xuất đạm (*),Thuế thu nhập từ hoạt động sản xuất đạm (*),Thuế thu nhập từ hoạt động sản xuất đạm (*),33.113.858.381,-,33113858381.0,
Thuế thu nhập từ hoạt động sản xuất bao bì (**),Thuế thu nhập từ hoạt động sản xuất bao bì (**),Thuế thu nhập từ hoạt động sản xuất bao bì (**),1.084.636.971,994.138.952,1084636971.0,994138952.0
Thuế thu nhập từ hoạt động khác,Thuế thu nhập từ hoạt động khác,Thuế thu nhập từ hoạt động khác,353.076.211,1.344.148.816,353076211.0,1344148816.0
,,,34.551.571.563,2.338.287.768,34551571563.0,2338287768.0
