row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,,
Phải thu Tập đoàn Dầu khí Việt Nam,Phải thu ngắn hạn khác > Phải thu Tập đoàn Dầu khí Việt Nam,Phải thu Tập đoàn Dầu khí Việt Nam,393.555.154.634,-,393555154634.0,
- Tiền khí tạm tính điều chỉnh cho năm tài chính kết thúc ngày 31 tháng 12 năm 2016 (i),Phải thu ngắn hạn khác > - Tiền khí tạm tính điều chỉnh cho năm tài chính kết thúc ngày 31 tháng 12 năm 2016 (i),- Tiền khí tạm tính điều chỉnh cho năm tài chính kết thúc ngày 31 tháng 12 năm 2016 (i),116.793.453.543,-,116793453543.0,
- Phải thu liên quan đến giai đoạn cố phần hóa (ii),Phải thu ngắn hạn khác > - Phải thu liên quan đến giai đoạn cố phần hóa (ii),- Phải thu liên quan đến giai đoạn cố phần hóa (ii),276.761.701.091,-,276761701091.0,
Lãi dự thu tiền gửi có kỳ hạn,Phải thu ngắn hạn khác > Lãi dự thu tiền gửi có kỳ hạn,Lãi dự thu tiền gửi có kỳ hạn,24.203.716.668,32.722.031.077,24203716668.0,32722031077.0
Hỗ trợ vốn Ban Quản lý Dự án Khí - Điện - Đạm Cà Mau (iii),Phải thu ngắn hạn khác > Hỗ trợ vốn Ban Quản lý Dự án Khí - Điện - Đạm Cà Mau (iii),Hỗ trợ vốn Ban Quản lý Dự án Khí - Điện - Đạm Cà Mau (iii),19.718.000.000,19.718.000.000,19718000000.0,19718000000.0
Tạm ứng cán bộ công nhân viên,Phải thu ngắn hạn khác > Tạm ứng cán bộ công nhân viên,Tạm ứng cán bộ công nhân viên,6.366.971.000,1.858.444.400,6366971000.0,1858444400.0
Phải thu Công ty Bảo hiểm PVI Thành phố Hồ Chí Minh,Phải thu ngắn hạn khác > Phải thu Công ty Bảo hiểm PVI Thành phố Hồ Chí Minh,Phải thu Công ty Bảo hiểm PVI Thành phố Hồ Chí Minh,4.053.625.704,-,4053625704.0,
"Ký cược, ký quỹ","Phải thu ngắn hạn khác > Ký cược, ký quỹ","Ký cược, ký quỹ",390.000.000,1.486.690.397,390000000.0,1486690397.0
Phải thu khác,Phải thu ngắn hạn khác > Phải thu khác,Phải thu khác,7.873.001.911,1.819.235.238,7873001911.0,1819235238.0
,,,456.160.469.917,57.604.401.112,456160469917.0,57604401112.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,,
"Ký cược, ký quỹ dài hạn","Phải thu dài hạn khác > Ký cược, ký quỹ dài hạn","Ký cược, ký quỹ dài hạn",3.000.000,3.000.000,3000000.0,3000000.0
,,,3.000.000,3.000.000,3000000.0,3000000.0
Phải thu ngắn hạn khác các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 34),Phải thu dài hạn khác > Phải thu ngắn hạn khác các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 34),Phải thu ngắn hạn khác các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 34),415.245.932.412,25.041.611.111,415245932412.0,25041611111.0
