row_label_raw,row_label_full,col_0,Năm nay,Từ ngày 15/01/2015đến ngày 31/12/2015,numeric__Năm nay,numeric__Từ ngày 15/01/2015đến ngày 31/12/2015
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",1.778.288.848.720,2.232.063.415.966,1778288848720.0,2232063415966.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,414.593.032.744,304.270.103.459,414593032744.0,304270103459.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.292.036.751.160,1.227.663.327.392,1292036751160.0,1227663327392.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,290.489.285.625,508.536.312.068,290489285625.0,508536312068.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,99.486.096.068,79.099.028.761,99486096068.0,79099028761.0
,,,3.874.894.014.317,4.351.632.187.646,3874894014317.0,4351632187646.0
