row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Năm nay,Từ ngày 15/01/2015đến ngày 31/12/2015,numeric__Mã số,numeric__Năm nay,numeric__Từ ngày 15/01/2015đến ngày 31/12/2015
III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
1. Tiền thu từ đi vay,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 1. Tiền thu từ đi vay,1. Tiền thu từ đi vay,33,142.496.074.020,13.662.715.542,33.0,142496074020.0,13662715542.0
2. Tiền trả nợ gốc vay,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 2. Tiền trả nợ gốc vay,2. Tiền trả nợ gốc vay,34,(1.390.029.720.486),(1.263.747.735.281),34.0,-1390029720486.0,-1263747735281.0
"3. Cổ tức, lợi nhuận đã trả cho chú sở hữu","III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3. Cổ tức, lợi nhuận đã trả cho chú sở hữu","3. Cổ tức, lợi nhuận đã trả cho chú sở hữu",36,(634.944.650.000),(390.233.293.375),36.0,-634944650000.0,-390233293375.0
Lưu chuyển tiền thuần từ hoạt động tài chính,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(1.882.478.296.466),(1.640.318.313.114),40.0,-1882478296466.0,-1640318313114.0
Lưu chuyển tiền thuần trong năm (50=20+30+40),III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm (50=20+30+40),Lưu chuyển tiền thuần trong năm (50=20+30+40),50,(401.596.521.411),(848.609.016.482),50.0,-401596521411.0,-848609016482.0
Tiền và tương đương tiền đầu năm,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và tương đương tiền đầu năm,Tiền và tương đương tiền đầu năm,60,1.215.079.331.489,2.063.705.227.684,60.0,1215079331489.0,2063705227684.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đối ngoại tệ,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Ảnh hưởng của thay đổi tỷ giá hối đoái quy đối ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đối ngoại tệ,61,35.937.334,(16.879.713),61.0,35937334.0,-16879713.0
Tiền và tương đương tiền cuối năm(70=50+60+61),III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và tương đương tiền cuối năm(70=50+60+61),Tiền và tương đương tiền cuối năm(70=50+60+61),70,813.518.747.412,1.215.079.331.489,70.0,813518747412.0,1215079331489.0
