row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Ứng trước vốn góp (i),Ứng trước vốn góp (i),Ứng trước vốn góp (i),4.900.000,-,4900000.0,
Chuyển tiền cho mục đích hoàn trả trái phiếu (ii),Chuyển tiền cho mục đích hoàn trả trái phiếu (ii),Chuyển tiền cho mục đích hoàn trả trái phiếu (ii),-,1.100.000,,1100000.0
Đặt cọc khác,Đặt cọc khác,Đặt cọc khác,23.955,23.955,23955.0,23955.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.923.955,1.123.955,4923955.0,1123955.0
