row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Giá vốn hoạt động kinh doanh bất động sản (*),Giá vốn hoạt động kinh doanh bất động sản (*),Giá vốn hoạt động kinh doanh bất động sản (*),4.894.849,10.432.289,4894849.0,10432289.0
Giá vốn cung cấp dịch vụ quản lý,Giá vốn cung cấp dịch vụ quản lý,Giá vốn cung cấp dịch vụ quản lý,859.802,1.139.923,859802.0,1139923.0
"Giá vốn cho thuê bất động sản đầu tư và cung cấp dịch vụ liên quan, và giá vốn hoạt động khác","Giá vốn cho thuê bất động sản đầu tư và cung cấp dịch vụ liên quan, và giá vốn hoạt động khác","Giá vốn cho thuê bất động sản đầu tư và cung cấp dịch vụ liên quan, và giá vốn hoạt động khác",661.068,988.054,661068.0,988054.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,6.415.719,12.560.266,6415719.0,12560266.0
