row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Các khoản cho các bên liên quan vay(Thuyết minh số 33.3),Ngắn hạn > Các khoản cho các bên liên quan vay(Thuyết minh số 33.3),Các khoản cho các bên liên quan vay(Thuyết minh số 33.3),13.439.511,18.144.617,13439511.0,18144617.0
Các khoản cho vay khác (i),Ngắn hạn > Các khoản cho vay khác (i),Các khoản cho vay khác (i),224.584,3.749.585,224584.0,3749585.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,13.664.095,21.894.202,13664095.0,21894202.0
Dự phòng phải thu về cho vay khó đòi,Ngắn hạn > Dự phòng phải thu về cho vay khó đòi,Dự phòng phải thu về cho vay khó đòi,(568.777),(1.827.272),-568777.0,-1827272.0
Dài hạn,Dài hạn,Dài hạn,,,,
Các khoản cho các bên liên quan vay(Thuyết minh số 33.3),Dài hạn > Các khoản cho các bên liên quan vay(Thuyết minh số 33.3),Các khoản cho các bên liên quan vay(Thuyết minh số 33.3),106.586,7.827.000,106586.0,7827000.0
Khoản cho vay khác,Dài hạn > Khoản cho vay khác,Khoản cho vay khác,-,55.000,,55000.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,106.586,7.882.000,106586.0,7882000.0
