row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Giá trị đồng thời là số có khả năng trả nợ > Số cuối năm,Đơn vị tính: triệu VND > Giá trị đồng thời là số có khả năng trả nợ > Số đầu năm,numeric__Đơn vị tính: triệu VND > Giá trị đồng thời là số có khả năng trả nợ > Số cuối năm,numeric__Đơn vị tính: triệu VND > Giá trị đồng thời là số có khả năng trả nợ > Số đầu năm
Trả trước theo hợp đồng xây dựng (i),Trả trước theo hợp đồng xây dựng (i),Trả trước theo hợp đồng xây dựng (i),7.804.450,7.953.094,7804450.0,7953094.0
Trả trước theo các hợp đồng chuyển nhượng bất động sản,Trả trước theo các hợp đồng chuyển nhượng bất động sản,Trả trước theo các hợp đồng chuyển nhượng bất động sản,1.048.446,1.745.632,1048446.0,1745632.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,8.852.896,9.698.726,8852896.0,9698726.0
