row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Trích trước chi phí xây dựng bất động sản vàtrích trước chi phí phát triển bất động sản đãđược bàn giao,Trích trước chi phí xây dựng bất động sản vàtrích trước chi phí phát triển bất động sản đãđược bàn giao,Trích trước chi phí xây dựng bất động sản vàtrích trước chi phí phát triển bất động sản đãđược bàn giao,1.622.780,1.963.198,1622780.0,1963198.0
Chi phí lãi vay trích trước,Chi phí lãi vay trích trước,Chi phí lãi vay trích trước,400.794,325.510,400794.0,325510.0
Chi phí bán hàng trích trước,Chi phí bán hàng trích trước,Chi phí bán hàng trích trước,179.575,478.617,179575.0,478617.0
Các khoản chi phí phải trả khác,Các khoản chi phí phải trả khác,Các khoản chi phí phải trả khác,274.866,567.505,274866.0,567505.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.478.015,3.334.830,2478015.0,3334830.0
Trong đó:,Trong đó:,Trong đó:,,,,
Chi phí phải trả khác,Trong đó: > Chi phí phải trả khác,Chi phí phải trả khác,2.335.507,3.303.497,2335507.0,3303497.0
Chi phí phải trả các bên liên quan(Thuyết minh số 33.2),Trong đó: > Chi phí phải trả các bên liên quan(Thuyết minh số 33.2),Chi phí phải trả các bên liên quan(Thuyết minh số 33.2),142.508,31.333,142508.0,31333.0
