row_label_raw,row_label_full,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
11.291.149,11.291.149,11.291.149,-,
2.863.125,2.863.125,2.863.125,-,
10.320.495,10.320.495,10.320.495,-,
4.454.933,4.454.933,4.454.933,-,
2.703.316,2.703.316,2.703.316,-,
1.045.000,1.045.000,1.045.000,-,
400.000,400.000,400.000,-,
334.000,334.000,334.000,-,
202.535,202.535,202.535,-,
131.448,131.448,131.448,-,
33.746.001,33.746.001,33.746.001,-,
