row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,1.188.104,382.666,1188104.0,382666.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,2.579.841,62.475,2579841.0,62475.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.767.945,445.141,3767945.0,445141.0
