row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,
Chi phí bán hàng liên quan đến các bất động sản chưa bàn giao,Ngắn hạn: > Chi phí bán hàng liên quan đến các bất động sản chưa bàn giao,Chi phí bán hàng liên quan đến các bất động sản chưa bàn giao,31.125,62.247,31125.0,62247.0
Chi phí thuế thu nhập doanh nghiệp tạm nộp,Ngắn hạn: > Chi phí thuế thu nhập doanh nghiệp tạm nộp,Chi phí thuế thu nhập doanh nghiệp tạm nộp,11.230,27.800,11230.0,27800.0
Chi phí trả trước ngắn hạn khác,Ngắn hạn: > Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,24.741,42.677,24741.0,42677.0
TỔNG CỘNG,Ngắn hạn: > TỔNG CỘNG,TỔNG CỘNG,67.096,132.724,67096.0,132724.0
Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,,
Chi phí thuê đất trả trước và chi phí giải phóng mặt bằng,Dài hạn: > Chi phí thuê đất trả trước và chi phí giải phóng mặt bằng,Chi phí thuê đất trả trước và chi phí giải phóng mặt bằng,1.157.161,1.175.612,1157161.0,1175612.0
Chi phí trả trước dài hạn khác,Dài hạn: > Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,4.049,13.624,4049.0,13624.0
TỔNG CỘNG,Dài hạn: > TỔNG CỘNG,TỔNG CỘNG,1.161.210,1.189.236,1161210.0,1189236.0
