row_label_raw,row_label_full,TT,Tên công ty,Tên viết tắt,Tỷ lệ biểu quyết (%) (*),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tên viết tắt,numeric__Tỷ lệ biểu quyết (%) (*),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
21,21,21,Công ty TNHH Đô thị Đại học Quốc tế Berjaya Việt Nam,Công ty ĐTĐH Berjaya,"97,90","70,74","Tầng 20A, Tòa nhà Vincom Center Đồng Khởi, 72 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,,97.9,70.74,,
22,22,22,Công ty Cổ phần Đầu tư và Phát triển Lăng Vân,Công ty Làng Vân,"100,00","72,49","Số 7, đường Trường Sa, Phường Hoà Hải, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,,100.0,72.49,,
23,23,23,Công ty TNHH Trung tâm Tài chính Việt Nam Berjaya,Công ty TTTC Berjaya,"67,50","48,77","Tầng 20A, Tòa nhà Vincom Center Đồng Khởi, số 72 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,,67.5,48.77,,
24,24,24,Công ty TNHH MTV Thương mại Đầu tư và Phát triển Thời Đại,Công ty Thời Đại,"100,00","100,00","Số 72 Lê Thánh Tôn và số 45A Lý Tư Trọng, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,,100.0,100.0,,
25,25,25,Công Ty TNHH Thương mại Đầu tư và Phát triển Thiên Niên Kỹ,Công ty Thiên Niên Kỹ,"100,00","72,33","Tầng 20A, Tòa nhà Vincom Center Đồng Khởi, 72 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản và cho thuê văn phòng",,,100.0,72.33,,
26,26,26,Công ty Cổ phần Đầu tư Xây dựng Thái Sơn,Công ty Thái Sơn,"100,00","72,26",Khu Đô thị Sinh thái Vinhomes Riverside (1),"Đầu tư, xây dựng và kinh doanh bất động sản",,,100.0,72.26,,
27,27,27,Công ty Cổ phần Phát triển GS Củ Chi,Công ty GS Củ Chi,"100,00","72,26","Tầng 20A, Tòa nhà Vincom Center Đồng Khởi, số 72 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,,100.0,72.26,,
28,28,28,Công ty TNHH Đầu tư và Phát triển Du lịch Phúc An,Công ty Phúc An,"100,00","100,00",Khu Đô thị Sinh thái Vinhomes Riverside (1),Cung cấp dịch vụ lưu trú ngắn ngày,,,100.0,100.0,,
29,29,29,Công ty Cổ phần Phát triển Thành phố Xanh,Công ty Thành phố Xanh,"100,00","72,27","Số 72 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,,100.0,72.27,,
30,30,30,Công ty Cổ phần Delta,Công ty Delta,"100,00","72,27","Số 110 Đặng Công Bình, Áp 6, Xã Xuân Thới Thương, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,,100.0,72.27,,
31,31,31,Công ty Cổ phần Đầu tư Khu Công nghiệp Vinhomes,Công ty KCN Vinhomes,"100,00","72,30",Khu Đô thị Sinh thái Vinhomes Riverside (1),"Đầu tư, xây dựng và kinh doanh bất động sản",,,100.0,72.3,,
