row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Dự phòng phải trả (*),Dự phòng phải trả (*),Dự phòng phải trả (*),2.365.146,-,2365146.0,
Các khoản dự phòng khác,Các khoản dự phòng khác,Các khoản dự phòng khác,12.004,12.004,12004.0,12004.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.377.150,12.004,2377150.0,12004.0
