row_label_raw,row_label_full,col_0,Số đầu kỳ,Số đầu kỳ_1,Số phải nộp trong kỳ,Số thực nộp trong kỳ,Thay đổi do hợp nhất,Ảnh hưởng do chuyển đổi,Số cuối kỳ,Số cuối kỳ_1,numeric__Số đầu kỳ,numeric__Số đầu kỳ_1,numeric__Số phải nộp trong kỳ,numeric__Số thực nộp trong kỳ,numeric__Thay đổi do hợp nhất,numeric__Ảnh hưởng do chuyển đổi,numeric__Số cuối kỳ,numeric__Số cuối kỳ_1
,,,Phải thu,Phải trả,Số phải nộp trong kỳ,Số thực nộp trong kỳ,Thay đổi do hợp nhất,Ảnh hưởng do chuyển đổi,Phải thu,Phải trả,,,,,,,,
Thuế giá trị gia tăng phải nộp,Thuế giá trị gia tăng phải nộp,Thuế giá trị gia tăng phải nộp,-,22.078.705.074,36.326.235.983,46.888.767.040,(105.197.382),-,105.197.382,11.516.174.017,,22078705074.0,36326235983.0,46888767040.0,-105197382.0,,105197382.0,11516174017.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,363.934.795,80.081.149.840,17.662.306.779,32.298.601.365,(308.401.469),775.128.604,723.560.963,66.271.208.557,363934795.0,80081149840.0,17662306779.0,32298601365.0,-308401469.0,775128604.0,723560963.0,66271208557.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,64.403.269,239.271.686,445.085.845,(125.497.489),-,461.324.716,194.416.337,,64403269.0,239271686.0,445085845.0,-125497489.0,,461324716.0,194416337.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,-,99.914.400,-,99.914.400,-,-,-,-,,99914400.0,,99914400.0,,,,
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",-,941.826.045,2.446.672.571,2.374.977.673,-,-,29.511.936,1.043.032.879,,941826045.0,2446672571.0,2374977673.0,,,29511936.0,1043032879.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,1.450.816.567,648.742.841,716.054.241,96.335.494,-,86.510,1.479.927.171,,1450816567.0,648742841.0,716054241.0,96335494.0,,86510.0,1479927171.0
Phí và lệ phí,Phí và lệ phí,Phí và lệ phí,-,85.865.000,1.427.501.543,1.427.501.543,-,-,-,85.865.000,,85865000.0,1427501543.0,1427501543.0,,,,85865000.0
Cộng,Cộng,Cộng,363.934.795,104.802.680.195,58.750.731.403,84.250.902.107,(442.760.846),775.128.604,1.319.681.507,80.590.623.961,363934795.0,104802680195.0,58750731403.0,84250902107.0,-442760846.0,775128604.0,1319681507.0,80590623961.0
