row_label_raw,row_label_full,col_0,Năm 2018,Năm 2017,numeric__Năm 2018,numeric__Năm 2017
Giá vốn bán hàng,Giá vốn bán hàng,Giá vốn bán hàng,2.315.202.841.994,2.080.290.985.950,2315202841994.0,2080290985950.0
- Giá vốn bán đá,- Giá vốn bán đá,- Giá vốn bán đá,193.497.375.427,255.608.563.643,193497375427.0,255608563643.0
- Giá vốn linh kiện điện tử,- Giá vốn linh kiện điện tử,- Giá vốn linh kiện điện tử,1.699.574.779.125,1.395.956.377.475,1699574779125.0,1395956377475.0
"- Giá vốn bán gỗ, sàn phẩm từ gỗ","- Giá vốn bán gỗ, sàn phẩm từ gỗ","- Giá vốn bán gỗ, sàn phẩm từ gỗ",12.216.390.626,18.678.977.326,12216390626.0,18678977326.0
- Giá vốn bán phân bón,- Giá vốn bán phân bón,- Giá vốn bán phân bón,386.605.850.532,372.020.317.916,386605850532.0,372020317916.0
"- Giá vốn bán bò, bê thành phẩm","- Giá vốn bán bò, bê thành phẩm","- Giá vốn bán bò, bê thành phẩm",-,14.939.947.394,,14939947394.0
- Giá vốn sàn phẩm nông nghiệp,- Giá vốn sàn phẩm nông nghiệp,- Giá vốn sàn phẩm nông nghiệp,23.308.446.284,22.933.003.000,23308446284.0,22933003000.0
- Giá vốn bán hàng khác,- Giá vốn bán hàng khác,- Giá vốn bán hàng khác,-,153.799.196,,153799196.0
Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,145.968.983.311,128.503.359.272,145968983311.0,128503359272.0
- Giá vốn cho thuê tài sản,- Giá vốn cho thuê tài sản,- Giá vốn cho thuê tài sản,5.871.242.306,5.743.046.122,5871242306.0,5743046122.0
- Giá vốn cung cấp dịch vụ,- Giá vốn cung cấp dịch vụ,- Giá vốn cung cấp dịch vụ,2.502.090.160,5.567.100.786,2502090160.0,5567100786.0
- Giá vốn thu phí BOT,- Giá vốn thu phí BOT,- Giá vốn thu phí BOT,125.033.973.119,116.737.265.090,125033973119.0,116737265090.0
- Giá vốn dịch vụ bến xe và xe buýt,- Giá vốn dịch vụ bến xe và xe buýt,- Giá vốn dịch vụ bến xe và xe buýt,456.187.591,455.947.274,456187591.0,455947274.0
- Giá vốn dịch vụ môi giới BDS,- Giá vốn dịch vụ môi giới BDS,- Giá vốn dịch vụ môi giới BDS,12.105.490.135,-,12105490135.0,
Giá vốn công trình xây lắp,Giá vốn công trình xây lắp,Giá vốn công trình xây lắp,21.842.092.042,198.054.431.310,21842092042.0,198054431310.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,879.135.225,2.769.279.150,879135225.0,2769279150.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,76.264.713,-,76264713.0,
Cộng,Cộng,Cộng,2.483.969.317.285,2.409.618.055.682,2483969317285.0,2409618055682.0
