row_label_raw,row_label_full,col_0,Số đã báo cáoVND,Số trình bày lạiVND,Thay đổiVND,numeric__Số đã báo cáoVND,numeric__Số trình bày lạiVND,numeric__Thay đổiVND
I.,I.,I.,Nguồn thu từ hoạt động khai thác tài sản KCHTHK,Nguồn thu từ hoạt động khai thác tài sản KCHTHK,Nguồn thu từ hoạt động khai thác tài sản KCHTHK,,,
1.,I. > 1.,1.,Doanh thu dịch vụ hạ cắt cánh,2.146.058.809.410,2.146.058.809.410,,2146058809410.0,2146058809410.0
1.,I. > 1.,1.,Các khoản giảm trừ doanh thu,56.941.952.058,56.941.952.058,,56941952058.0,56941952058.0
1.,I. > 1.,1.,Doanh thu thuần,2.089.116.857.352,2.089.116.857.352,,2089116857352.0,2089116857352.0
2.,I. > 2.,2.,Lãi tiền gửi,1.831.611.609,1.831.611.609,,1831611609.0,1831611609.0
3.,I. > 3.,3.,Thu nhập khác,28.819.000,290.794.102,,28819000.0,290794102.0
3.,I. > 3.,3.,,2.090.977.287.961,2.091.239.263.063,,2090977287961.0,2091239263063.0
II.,II.,II.,Các khoản chi cho hoạt động khai thác tài sản KCHTHK,Các khoản chi cho hoạt động khai thác tài sản KCHTHK,Các khoản chi cho hoạt động khai thác tài sản KCHTHK,,,
1.,II. > 1.,1.,Chi phí hoạt động,990.699.002.672,973.414.544.215,,990699002672.0,973414544215.0
1.,II. > 1.,1.,Chi phí nhân viên,459.665.686.162,459.665.686.162,,459665686162.0,459665686162.0
1.,II. > 1.,1.,"Chi phí vật liệu, công cụ dụng cụ,đồ dùng văn phòng",7.985.133.549,7.985.133.549,,7985133549.0,7985133549.0
1.,II. > 1.,1.,Phân bổ khấu hao tài sản cố địnhtừ chi phí quản lý chung,67.446.993.967,67.316.497.608,,67446993967.0,67316497608.0
1.,II. > 1.,1.,"Thuế, phí, lệ phí",1.609.232.547,1.609.232.547,,1609232547.0,1609232547.0
1.,II. > 1.,1.,Chi phí sửa chữa tài sản,246.133.707.947,245.629.970.299,,246133707947.0,245629970299.0
1.,II. > 1.,1.,"Chi phí điện, nước, thông tinliên lạc",21.350.669.639,19.037.172.365,,21350669639.0,19037172365.0
1.,II. > 1.,1.,Chi phí dịch vụ mua ngoài khác,77.966.329.742,77.966.329.742,,77966329742.0,77966329742.0
1.,II. > 1.,1.,Chi phí phúc lợi người lao động,28.803.955.932,28.803.955.932,,28803955932.0,28803955932.0
1.,II. > 1.,1.,Chi phí bằng tiền khác,62.842.716.704,62.842.716.704,,62842716704.0,62842716704.0
1.,II. > 1.,1.,Lỗ chênh lệch tỷ giá,2.557.849.307,2.557.849.307,,2557849307.0,2557849307.0
1.,II. > 1.,1.,Trích quỹ khen thưởng phúc lợi,14.336.727.176,-,,14336727176.0,
2.,II. > 2.,2.,Chi phí thuế thu nhậpdoanh nghiệp hiện hành,223.184.490.933,223.825.194.392,,223184490933.0,223825194392.0
3.,II. > 3.,3.,Thu nhập thuế thu nhậpdoanh nghiệp hoãn lại,(261.488.440),(260.250.623),,-261488440.0,-260250623.0
3.,II. > 3.,3.,,1.213.622.005.165,1.196.979.487.984,,1213622005165.0,1196979487984.0
3.,II. > 3.,3.,Chênh lệch còn lại,877.355.282.796,894.259.775.079,,877355282796.0,894259775079.0
