row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Công ty Cổ phần Dịch vụ Hàng không Sân bayTân Sơn Nhất,Mua hàng với các bên liên quan > Công ty Cổ phần Dịch vụ Hàng không Sân bayTân Sơn Nhất,Công ty Cổ phần Dịch vụ Hàng không Sân bayTân Sơn Nhất,25.168.009.055,16.564.185.952,25168009055.0,16564185952.0
Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,Mua hàng với các bên liên quan > Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,8.427.368.108,14.325.443.645,8427368108.0,14325443645.0
Công ty Cổ phần Vận tải Hàng khôngMiền Nam,Mua hàng với các bên liên quan > Công ty Cổ phần Vận tải Hàng khôngMiền Nam,Công ty Cổ phần Vận tải Hàng khôngMiền Nam,4.373.970.043,493.179.914,4373970043.0,493179914.0
Công ty Cổ phần Phục vụ Mặt đất Hà Nội,Mua hàng với các bên liên quan > Công ty Cổ phần Phục vụ Mặt đất Hà Nội,Công ty Cổ phần Phục vụ Mặt đất Hà Nội,1.829.288.339,1.269.330.699,1829288339.0,1269330699.0
Công ty Cổ phần Thương mại Hàng khôngMiền Nam,Mua hàng với các bên liên quan > Công ty Cổ phần Thương mại Hàng khôngMiền Nam,Công ty Cổ phần Thương mại Hàng khôngMiền Nam,796.962.737,909.766.138,796962737.0,909766138.0
,,,127.059.874.028,84.906.263.384,127059874028.0,84906263384.0
Doanh thu tài chính với các bên liên quan,Doanh thu tài chính với các bên liên quan,Doanh thu tài chính với các bên liên quan,Doanh thu tài chính với các bên liên quan,Doanh thu tài chính với các bên liên quan,,
Công ty Cổ phần Dịch vụ Hàng không Sân bayTân Sơn Nhất,Doanh thu tài chính với các bên liên quan > Công ty Cổ phần Dịch vụ Hàng không Sân bayTân Sơn Nhất,Công ty Cổ phần Dịch vụ Hàng không Sân bayTân Sơn Nhất,143.978.231.600,37.140.881.400,143978231600.0,37140881400.0
Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,Doanh thu tài chính với các bên liên quan > Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,40.320.127.500,40.320.127.500,40320127500.0,40320127500.0
Công ty Cổ phần Phục vụ Mặt đất Hà Nội,Doanh thu tài chính với các bên liên quan > Công ty Cổ phần Phục vụ Mặt đất Hà Nội,Công ty Cổ phần Phục vụ Mặt đất Hà Nội,13.597.248.242,4.500.000.000,13597248242.0,4500000000.0
Công ty Cổ phần Dịch vụ Nhiên liệuHàng không Nội Bài,Doanh thu tài chính với các bên liên quan > Công ty Cổ phần Dịch vụ Nhiên liệuHàng không Nội Bài,Công ty Cổ phần Dịch vụ Nhiên liệuHàng không Nội Bài,3.000.000.000,-,3000000000.0,
Công ty TNHH Dịch vụ Bảo dưỡng Máy bayCảng Hàng không Miền Nam,Doanh thu tài chính với các bên liên quan > Công ty TNHH Dịch vụ Bảo dưỡng Máy bayCảng Hàng không Miền Nam,Công ty TNHH Dịch vụ Bảo dưỡng Máy bayCảng Hàng không Miền Nam,13.363.020.000,5.949.150.000,13363020000.0,5949150000.0
,,,214.258.627.342,87.910.158.900,214258627342.0,87910158900.0
