row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu năm(Trình bày lại)VND,numeric__Số cuối nămVND,numeric__Số đầu năm(Trình bày lại)VND
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",219.432.177.200,201.553.671.160,219432177200.0,201553671160.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",3.448.244.839,935.209.147,3448244839.0,935209147.0
"Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang",11.047.350.000,44.749.374.000,11047350000.0,44749374000.0
Hàng hóa,Hàng hóa,Hàng hóa,228.299.355.722,198.953.609.132,228299355722.0,198953609132.0
,,,462.227.127.761,446.191.863.439,462227127761.0,446191863439.0
