row_label_raw,row_label_full,Cổ phiếu,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Cổ phiếu,Cổ phiếu,Cổ phiếu,VND,VND,,
Số lượng cổ phiếu đã bán ra công chúng,Cổ phiếu > Số lượng cổ phiếu đã bán ra công chúng,Số lượng cổ phiếu đã bán ra công chúng,2.177.173.236,2.177.173.236,2177173236.0,2177173236.0
Cổ phiếu phổ thông,Cổ phiếu > Cổ phiếu phổ thông,Cổ phiếu phổ thông,2.177.173.236,2.177.173.236,2177173236.0,2177173236.0
Số lượng cổ phiếu quỹ,Cổ phiếu > Số lượng cổ phiếu quỹ,Số lượng cổ phiếu quỹ,222.800,222.800,222800.0,222800.0
Cổ phiếu phổ thông,Cổ phiếu > Cổ phiếu phổ thông,Cổ phiếu phổ thông,222.800,222.800,222800.0,222800.0
Số lượng cổ phiếu đang lưu hành,Cổ phiếu > Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,2.176.950.436,2.176.950.436,2176950436.0,2176950436.0
Cổ phiếu phổ thông,Cổ phiếu > Cổ phiếu phổ thông,Cổ phiếu phổ thông,2.176.950.436,2.176.950.436,2176950436.0,2176950436.0
