row_label_raw,row_label_full,18.1 Phải trả ngắn hạn khác,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải trả khác là bên thứ ba,Phải trả khác là bên thứ ba,Phải trả khác là bên thứ ba,1.142.562.624.247,316.449.306.322,1142562624247.0,316449306322.0
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,-,640.385.382,,640385382.0
Bảo hiểm y tế,Bảo hiểm y tế,Bảo hiểm y tế,-,257.503.304,,257503304.0
Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,-,889.728.745,,889728745.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,1.138.148.524,1.462.012.705,1138148524.0,1462012705.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",237.796.000,237.796.000,237796000.0,237796000.0
"Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",9.266.195.220,10.374.815.420,9266195220.0,10374815420.0
"Phải trả, phải nộp khác","Phải trả, phải nộp khác","Phải trả, phải nộp khác",1.131.920.484.503,302.587.064.766,1131920484503.0,302587064766.0
Phải trả khác là bên liên quan,Phải trả khác là bên liên quan,Phải trả khác là bên liên quan,302.318.000,3.929.019.846,302318000.0,3929019846.0
