row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Thông tin chung,Thông tin chung,Thông tin chung,1,1.0
Báo cáo của Tổng Giám đốc,Báo cáo của Tổng Giám đốc,Báo cáo của Tổng Giám đốc,2,2.0
Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,3 - 4,
Băng cân đối kế toán riêng,Băng cân đối kế toán riêng,Băng cân đối kế toán riêng,5 - 6,
Báo cáo kết quả hoạt động kinh doanh riêng,Băng cân đối kế toán riêng > Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng,7,7.0
Báo cáo lưu chuyển tiền tệ riêng,Báo cáo lưu chuyển tiền tệ riêng,Báo cáo lưu chuyển tiền tệ riêng,8 - 9,
Thuyết minh báo cáo tài chính riêng,Thuyết minh báo cáo tài chính riêng,Thuyết minh báo cáo tài chính riêng,10 - 33,
