row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Số cuối năm,Số đầu năm,,
Nhận đặt cọc từ khách hàng mua bất động sản,Nhận đặt cọc từ khách hàng mua bất động sản,Nhận đặt cọc từ khách hàng mua bất động sản,2.601.245.820.644,3.000.788.359.724,2601245820644.0,3000788359724.0
"Nhận đặt cọc, ký quỹ dịch vụ môi giới","Nhận đặt cọc, ký quỹ dịch vụ môi giới","Nhận đặt cọc, ký quỹ dịch vụ môi giới",46.946.000.564,60.136.000.564,46946000564.0,60136000564.0
Nhận vốn góp hợp tác kinh doanh,Nhận vốn góp hợp tác kinh doanh,Nhận vốn góp hợp tác kinh doanh,86.000.000,20.000.000.000,86000000.0,20000000000.0
Khác,Khác,Khác,2.959.615.551,3.123.308.140,2959615551.0,3123308140.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.651.237.436.759,3.084.047.668.428,2651237436759.0,3084047668428.0
Trong đó:,Trong đó:,Trong đó:,,,,
Phải trả bên liên quan (Thuyết minh số 20),Trong đó: > Phải trả bên liên quan (Thuyết minh số 20),Phải trả bên liên quan (Thuyết minh số 20),34.521.927.286,66.815.927.286,34521927286.0,66815927286.0
Phải trả khác,Trong đó: > Phải trả khác,Phải trả khác,2.616.715.509.473,3.017.231.741.142,2616715509473.0,3017231741142.0
