row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Số cuối năm,Số đầu năm,,
Hỗ trợ lãi suất,Hỗ trợ lãi suất,Hỗ trợ lãi suất,40.482.070.787,-,40482070787.0,
Chi phí hoa hồng môi giới và quảng cáo,Chi phí hoa hồng môi giới và quảng cáo,Chi phí hoa hồng môi giới và quảng cáo,27.607.844.947,24.530.341.632,27607844947.0,24530341632.0
Khác,Khác,Khác,574.948.436,667.079.151,574948436.0,667079151.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,68.664.864.170,25.197.420.783,68664864170.0,25197420783.0
