row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,,
Hà An,Phải thu ngắn hạn của khách hàng > Hà An,Hà An,Công ty trong cùng tập đoàn,Doanh thu môi giới,694.552.518.118,722.153.269.851,,,694552518118.0,722153269851.0
Hà Thuận Hùng,Phải thu ngắn hạn của khách hàng > Hà Thuận Hùng,Hà Thuận Hùng,Công ty trong cùng tập đoàn,Doanh thu môi giới,27.477.679.234,17.532.806.836,,,27477679234.0,17532806836.0
Regal Group,Phải thu ngắn hạn của khách hàng > Regal Group,Regal Group,Công ty con,Doanh thu được chia từ HĐHTKD,1.350.000.000,18.837.313.882,,,1350000000.0,18837313882.0
DXMD,Phải thu ngắn hạn của khách hàng > DXMD,DXMD,Công ty con,Doanh thu môi giới,762.740.959,809.061.660,,,762740959.0,809061660.0
Đất Xanh Miền Nam,Phải thu ngắn hạn của khách hàng > Đất Xanh Miền Nam,Đất Xanh Miền Nam,Công ty liên kết,Doanh thu môi giới,344.892.536,-,,,344892536.0,
DXG,Phải thu ngắn hạn của khách hàng > DXG,DXG,Công ty mẹ,Doanh thu môi giới,271.278.468,271.278.468,,,271278468.0,271278468.0
Các công ty khác,Phải thu ngắn hạn của khách hàng > Các công ty khác,Các công ty khác,Công ty con,Doanh thu được chia từ HĐHTKD và môi giới,805.750.000,1.525.467.755,,,805750000.0,1525467755.0
,,,,,725.564.859.315,761.129.198.452,,,725564859315.0,761129198452.0
