row_label_raw,row_label_full,Nội dungItems,Năm/Year 2023,Năm/Year 2022,Chênh lệchVariance (%),numeric__Năm/Year 2023,numeric__Năm/Year 2022,numeric__Chênh lệchVariance (%)
1. Lợi nhuận sau thuế (BCTC riêng)Net profit after tax (Separatefinancial statement),1. Lợi nhuận sau thuế (BCTC riêng)Net profit after tax (Separatefinancial statement),1. Lợi nhuận sau thuế (BCTC riêng)Net profit after tax (Separatefinancial statement),"(163.886.170.313)(163,886,170,313)","451.186.585.508451,186,585,508",NA,,,
2. Lợi nhuận sau thuế (BCTC hợp nhấtNet profit after tax (Consolidatedfinancial statement),2. Lợi nhuận sau thuế (BCTC hợp nhấtNet profit after tax (Consolidatedfinancial statement),2. Lợi nhuận sau thuế (BCTC hợp nhấtNet profit after tax (Consolidatedfinancial statement),"(160.261.911.611)(160,261,911,611)","529.940.299.594529,940,299,594",NA,,,
2.1. Lợi nhuận sau thuế thuộc về cổ đông Công ty mẹNet profit after tax attributable toshareholders of the parent,2.1. Lợi nhuận sau thuế thuộc về cổ đông Công ty mẹNet profit after tax attributable toshareholders of the parent,2.1. Lợi nhuận sau thuế thuộc về cổ đông Công ty mẹNet profit after tax attributable toshareholders of the parent,"(168.120.092.464)(168,120,092,464)","344.529.067.642344,529,067,642",NA,,,
2.2. Lợi nhuận sau thuế của cổ đông không kiểm soátNet profit after tax attributable tonon-controlling interests,2.1. Lợi nhuận sau thuế thuộc về cổ đông Công ty mẹNet profit after tax attributable toshareholders of the parent > 2.2. Lợi nhuận sau thuế của cổ đông không kiểm soátNet profit after tax attributable tonon-controlling interests,2.2. Lợi nhuận sau thuế của cổ đông không kiểm soátNet profit after tax attributable tonon-controlling interests,"7.858.180.8537,858,180,853","185.411.231.952185,411,231,952","95,76%",,,0.9576
