row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,169.067.878,100.000.000,69.067.878,-,169067878.0,100000000.0,69067878.0,
Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng (*),Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng (*),Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng (*),7.582.736,7.582.736,-,-,7582736.0,7582736.0,,
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,176.650.614,107.582.736,-,-,176650614.0,107582736.0,,
Chi phí thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Chi phí thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Chi phí thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Chi phí thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Chi phí thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,69.067.878,-,,,69067878.0,
