row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Số cuối năm,Số đầu năm,,
Đầu tư vào công ty con (i),Đầu tư vào công ty con (i),Đầu tư vào công ty con (i),2.961.429.241.483,2.960.029.241.483,2961429241483.0,2960029241483.0
Đầu tư vào công ty liên kết (ii),Đầu tư vào công ty liên kết (ii),Đầu tư vào công ty liên kết (ii),171.375.142.277,171.375.142.277,171375142277.0,171375142277.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,(226.291.224.394),(81.468.249.077),-226291224394.0,-81468249077.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,2.906.513.159.366,3.049.936.134.683,2906513159366.0,3049936134683.0
