row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu năm > 7.965.544.601,Số phải nộp trong năm > 5.608.370.216,Số đã nộp trong năm > (10.815.444.507),VND Số cuối năm > 2.758.470.310,numeric__Số đầu năm > 7.965.544.601,numeric__Số phải nộp trong năm > 5.608.370.216,numeric__Số đã nộp trong năm > (10.815.444.507),numeric__VND Số cuối năm > 2.758.470.310
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,741.975.134,1.523.398.397,(1.732.712.423),532.661.108,741975134.0,1523398397.0,-1732712423.0,532661108.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,311.916.456,740.357.446,(740.357.446),311.916.456,311916456.0,740357446.0,-740357446.0,311916456.0
Thuế khác,Thuế khác,Thuế khác,41.736.480,4.302.474,(4.302.474),41.736.480,41736480.0,4302474.0,-4302474.0,41736480.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,9.061.172.671,7.876.428.533,(13.292.816.850),3.644.784.354,9061172671.0,7876428533.0,-13292816850.0,3644784354.0
