row_label_raw,row_label_full,col_0,Dự phòngcụ thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcụ thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021,539.916,826.634,1.366.550,539916.0,826634.0,1366550.0
Số dự phòng (hoàn nhập)/trích thêm,Số dự phòng (hoàn nhập)/trích thêm,Số dự phòng (hoàn nhập)/trích thêm,(30.402),139.921,109.519,-30402.0,139921.0,109519.0
Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,(166.623),-,(166.623),-166623.0,,-166623.0
Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022,342.891,966.555,1.309.446,342891.0,966555.0,1309446.0
