row_label_raw,row_label_full,Số đầu nămChứng khoán đầu tư sẵn sàng để bánTrái phiếu đặc biệt do VAMC phát hành > Số trích lập/(hoàn nhập) trong nămChứng khoán đầu tư sẵn sàng để bán-chứng khoán vốnChứng khoán đầu tư sẵn sàng để bán-Trái phiếu doanh nghiệp chưa niêm yếtTrái phiếu đặc biệt do VAMC phát hành,Năm nayTriệu đồng > 126.050- > 126.050 > 24.025(5.929)- > 18.096,Năm trướcTriệu đồng > 164.135816.980 > 981.115 > (38.576)491318.641 > 280.556,numeric__Năm nayTriệu đồng > 126.050- > 126.050 > 24.025(5.929)- > 18.096,numeric__Năm trướcTriệu đồng > 164.135816.980 > 981.115 > (38.576)491318.641 > 280.556
Số dự phòng đã sử dụng để xử lý rủi roTrái phiếu đặc biệt do VAMC phát hành,Số dự phòng đã sử dụng để xử lý rủi roTrái phiếu đặc biệt do VAMC phát hành,Số dự phòng đã sử dụng để xử lý rủi roTrái phiếu đặc biệt do VAMC phát hành,-,(1.135.621),,-1135621.0
Số cuối nămChứng khoán đầu tư sẵn sàng để bán,Số cuối nămChứng khoán đầu tư sẵn sàng để bán,Số cuối nămChứng khoán đầu tư sẵn sàng để bán,144.146,126.050,144146.0,126050.0
Số cuối nămChứng khoán đầu tư sẵn sàng để bán,Số cuối nămChứng khoán đầu tư sẵn sàng để bán,Số cuối nămChứng khoán đầu tư sẵn sàng để bán,144.146,126.050,144146.0,126050.0
