row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trước(Trình bày lại)Triệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trước(Trình bày lại)Triệu đồng
Lợi nhuận thuần sau thuế phân bổ cho các cổ đông sở hữu cổ phần phổ thông của Ngân hàng (triệu đồng),Lợi nhuận thuần sau thuế phân bổ cho các cổ đông sở hữu cổ phần phổ thông của Ngân hàng (triệu đồng),Lợi nhuận thuần sau thuế phân bổ cho các cổ đông sở hữu cổ phần phổ thông của Ngân hàng (triệu đồng),2.945.752,965.437,2945752.0,965437.0
"Số phân bổ vào Qũy khen thưởng, phúc lợi (triệu đồng) (*)","Số phân bổ vào Qũy khen thưởng, phúc lợi (triệu đồng) (*)","Số phân bổ vào Qũy khen thưởng, phúc lợi (triệu đồng) (*)",-,(70.000),,-70000.0
Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (triệu đồng),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (triệu đồng),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (triệu đồng),2.945.752,895.437,2945752.0,895437.0
Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (không bao gồm cổ phiếu quỹ) (cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (không bao gồm cổ phiếu quỹ) (cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (không bao gồm cổ phiếu quỹ) (cổ phiếu),1.229.432.904,1.229.432.904,1229432904.0,1229432904.0
Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),2.396,728,2396.0,728.0
