row_label_raw,row_label_full,col_0,Dự phòng chỉ phíbảo dưỡngVND,Dự phòng hoàntrả tài sản thuêVND,TổngVND,numeric__Dự phòng chỉ phíbảo dưỡngVND,numeric__Dự phòng hoàntrả tài sản thuêVND,numeric__TổngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,11.735.385.118.489,948.853.047.893,12.684.238.166.382,11735385118489.0,948853047893.0,12684238166382.0
Dự phòng lập trong năm,Dự phòng lập trong năm,Dự phòng lập trong năm,1.433.960.884.452,56.655.038.270,1.490.615.922.722,1433960884452.0,56655038270.0,1490615922722.0
Giảm dư phòng trongnăm (*),Giảm dư phòng trongnăm (*),Giảm dư phòng trongnăm (*),(3.258.146.656.284),(175.356.641.656),(3.433.503.297.940),-3258146656284.0,-175356641656.0,-3433503297940.0
Khác,Khác,Khác,(3.353.341.457),53.550.541.007,50.197.199.550,-3353341457.0,53550541007.0,50197199550.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,9.907.846.005.200,883.701.985.514,10.791.547.990.714,9907846005200.0,883701985514.0,10791547990714.0
Ngắn hạn,Ngắn hạn,Ngắn hạn,1.804.991.310.826,59.166.063.740,1.864.157.374.566,1804991310826.0,59166063740.0,1864157374566.0
Dải hạn,Dải hạn,Dải hạn,8.102.854.694.374,824.535.921.774,8.927.390.616.148,8102854694374.0,824535921774.0,8927390616148.0
,,,9.907.846.005.200,883.701.985.514,10.791.547.990.714,9907846005200.0,883701985514.0,10791547990714.0
