row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm,Năm tài chính kết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm_1
,,,2020VND,2019VND,,
"Mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác nhưng chưa thanh toán","Mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác nhưng chưa thanh toán","Mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác nhưng chưa thanh toán",-,296.447.864.777,,296447864777.0
Phân loại lại khoản cho vay sang phải thu ngắn hạn khác do thanh lý hợp đồng hợp tác kinh doanh,Phân loại lại khoản cho vay sang phải thu ngắn hạn khác do thanh lý hợp đồng hợp tác kinh doanh,Phân loại lại khoản cho vay sang phải thu ngắn hạn khác do thanh lý hợp đồng hợp tác kinh doanh,701.500.000.000,-,701500000000.0,
Vay dài hạn đến hạn phải trả,Vay dài hạn đến hạn phải trả,Vay dài hạn đến hạn phải trả,2.622.989.083.545,67.227.620.000,2622989083545.0,67227620000.0
