row_label_raw,row_label_full,col_0,Số cổ phiếu,Cổ phiếu phổ thông VND,numeric__Số cổ phiếu,numeric__Cổ phiếu phổ thông VND
Tại ngày 1 tháng 1 năm 2019,Tại ngày 1 tháng 1 năm 2019,Tại ngày 1 tháng 1 năm 2019,541.611.334,5.416.113.340.000,541611334.0,5416113340000.0
Cổ phiếu quỹ mua lại trong năm (*),Cổ phiếu quỹ mua lại trong năm (*),Cổ phiếu quỹ mua lại trong năm (*),(17.772.740),(177.727.400.000),-17772740.0,-177727400000.0
Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,523.838.594,5.238.385.940.000,523838594.0,5238385940000.0
Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,523.838.594,5.238.385.940.000,523838594.0,5238385940000.0
