row_label_raw,row_label_full,col_0,2020 > Giá trị VND,2020 > Dự phòng VND,2019 > Giá trị VND,2019 > Dự phòng VND,numeric__2020 > Giá trị VND,numeric__2020 > Dự phòng VND,numeric__2019 > Giá trị VND,numeric__2019 > Dự phòng VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,,,,,,,,
Đóng góp vào quỹbảo dưỡng tàu baythuế,Bên thứ ba > Đóng góp vào quỹbảo dưỡng tàu baythuế,Đóng góp vào quỹbảo dưỡng tàu baythuế,6.805.551.842.000,-,6.219.507.324.321,-,6805551842000.0,,6219507324321.0,
Đặt cọc mua máybay nhận sau 12tháng tiếp theo (iii),Bên thứ ba > Đặt cọc mua máybay nhận sau 12tháng tiếp theo (iii),Đặt cọc mua máybay nhận sau 12tháng tiếp theo (iii),3.515.188.352.836,-,5.187.416.574.363,-,3515188352836.0,,5187416574363.0,
Đặt cọc thuê tàu bay,Bên thứ ba > Đặt cọc thuê tàu bay,Đặt cọc thuê tàu bay,1.242.593.141.017,-,1.222.663.033.075,-,1242593141017.0,,1222663033075.0,
Đặt cọc dịch vụ mật đất,Bên thứ ba > Đặt cọc dịch vụ mật đất,Đặt cọc dịch vụ mật đất,129.268.494.725,-,125.182.456.527,-,129268494725.0,,125182456527.0,
Phải thu khác,Bên thứ ba > Phải thu khác,Phải thu khác,51.802.657.533,-,38.935.819.537,-,51802657533.0,,38935819537.0,
,,,11.744.404.488.111,-,12.793.705.207.823,-,11744404488111.0,,12793705207823.0,
Bên liên quan(Thuyết minh 38(b)),Bên thứ ba > Bên liên quan(Thuyết minh 38(b)),Bên liên quan(Thuyết minh 38(b)),725.964.187.706,-,1.599.702.308.477,-,725964187706.0,,1599702308477.0,
,,,12.470.368.675.817,-,14.393.407.516.300,-,12470368675817.0,,14393407516300.0,
