row_label_raw,row_label_full,col_0,2020 > Tỷ lệ sở hữu %,2020 > Giá gốc VND,2020 > Giá trị hợp lý VND,2020 > Dự phòng VND,2019 > Tỷ lệ sở hữu %,2019 > Giá gốc VND,2019 > Giá trị hợp lý VND,2019 > Dự phòng VND,numeric__2020 > Tỷ lệ sở hữu %,numeric__2020 > Giá gốc VND,numeric__2020 > Giá trị hợp lý VND,numeric__2020 > Dự phòng VND,numeric__2019 > Tỷ lệ sở hữu %,numeric__2019 > Giá gốc VND,numeric__2019 > Giá trị hợp lý VND,numeric__2019 > Dự phòng VND
Công ty Cổ phần Phục vụ Mặt đất Sài Gòn (iii) Angelica Holding Limited (iv),Công ty Cổ phần Phục vụ Mặt đất Sài Gòn (iii) Angelica Holding Limited (iv),Công ty Cổ phần Phục vụ Mặt đất Sài Gòn (iii) Angelica Holding Limited (iv),"9,1",149.417.024.400,215.787.951.000,-,"9,1",149.417.024.400,272.413.158.000,-,9.1,149417024400.0,215787951000.0,,9.1,149417024400.0,272413158000.0,
Công ty Cổ phần Phục vụ Mặt đất Sài Gòn (iii) Angelica Holding Limited (iv),Công ty Cổ phần Phục vụ Mặt đất Sài Gòn (iii) Angelica Holding Limited (iv),Công ty Cổ phần Phục vụ Mặt đất Sài Gòn (iii) Angelica Holding Limited (iv),10,-,-,-,10,-,-,-,10.0,,,,10.0,,,
Công ty Cổ phần Phục vụ Mặt đất Sài Gòn (iii) Angelica Holding Limited (iv),Công ty Cổ phần Phục vụ Mặt đất Sài Gòn (iii) Angelica Holding Limited (iv),Công ty Cổ phần Phục vụ Mặt đất Sài Gòn (iii) Angelica Holding Limited (iv),,149.417.024.400,215.787.951.000,-,,149.417.024.400,272.413.158.000,-,,149417024400.0,215787951000.0,,,149417024400.0,272413158000.0,
