row_label_raw,row_label_full,col_0,2018VND,numeric__2018VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,9.252.492.453,9252492453.0
Dự phòng lập trong năm,Dự phòng lập trong năm,Dự phòng lập trong năm,11.841.951.436,11841951436.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,21.094.443.889,21094443889.0
