row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
VỐN CHỦ SỞ HỮU (400 = 410),VỐN CHỦ SỞ HỮU (400 = 410),VỐN CHỦ SỞ HỮU (400 = 410),400,,28.509.281.425.858,26.094.054.670.222,400.0,,28509281425858.0,26094054670222.0
Vốn chủ sở hữu,Vốn chủ sở hữu,Vốn chủ sở hữu,410,29,28.509.281.425.858,26.094.054.670.222,410.0,29.0,28509281425858.0,26094054670222.0
Vốn cổ phần,Vốn cổ phần,Vốn cổ phần,411,30,23.288.184.100.000,19.010.787.330.000,411.0,30.0,23288184100000.0,19010787330000.0
- Cố phiếu phổ thông có quyền biểu quyết,- Cố phiếu phổ thông có quyền biểu quyết,- Cố phiếu phổ thông có quyền biểu quyết,411a,,23.288.184.100.000,19.010.787.330.000,,,23288184100000.0,19010787330000.0
Thăng dư vốn cổ phần,Thăng dư vốn cổ phần,Thăng dư vốn cổ phần,412,,46.983.098.907,4.324.379.868.907,412.0,,46983098907.0,4324379868907.0
Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,420,,(58.419.891.967),(58.419.891.967),420.0,,-58419891967.0,-58419891967.0
Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,421,,5.190.927.603.788,2.786.541.240.791,421.0,,5190927603788.0,2786541240791.0
- LNST chưa phân phối lũy kế đến cuối năm trước,- LNST chưa phân phối lũy kế đến cuối năm trước,- LNST chưa phân phối lũy kế đến cuối năm trước,421a,,2.786.541.240.791,1.831.051.293.949,,,2786541240791.0,1831051293949.0
- LNST chưa phân phối năm nay,- LNST chưa phân phối năm nay,- LNST chưa phân phối năm nay,421b,,2.404.386.362.997,955.489.946.842,,,2404386362997.0,955489946842.0
Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,429,,41.606.515.130,30.766.122.491,429.0,,41606515130.0,30766122491.0
TỔNG NGUỒN VỐN(440 = 300 + 400),TỔNG NGUỒN VỐN(440 = 300 + 400),TỔNG NGUỒN VỐN(440 = 300 + 400),440,,38.683.683.427.559,38.133.237.035.179,440.0,,38683683427559.0,38133237035179.0
