row_label_raw,row_label_full,col_0,31/12/2018VND,1/1/2018VND,numeric__31/12/2018VND,numeric__1/1/2018VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,2.431.380.824.439,1.421.529.231.881,2431380824439.0,1421529231881.0
Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,701.416.674.850,60.181.546.761,701416674850.0,60181546761.0
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,-,136.694.692.439,,136694692439.0
Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,-,2.613.600.000.000,,2613600000000.0
"Lãi phải thu từ các khoản tiền gửi ngân hàng,đặt cọc và cho vay","Lãi phải thu từ các khoản tiền gửi ngân hàng,đặt cọc và cho vay","Lãi phải thu từ các khoản tiền gửi ngân hàng,đặt cọc và cho vay",157.531.797.333,178.089.460.071,157531797333.0,178089460071.0
Chi hộ phải thu,Chi hộ phải thu,Chi hộ phải thu,20.273.658.765,324.247.798.709,20273658765.0,324247798709.0
Thuế thu nhập doanh nghiệp trả trước,Thuế thu nhập doanh nghiệp trả trước,Thuế thu nhập doanh nghiệp trả trước,8.718.916.413,22.467.699.299,8718916413.0,22467699299.0
Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,105.086.024.990,125.297.469.785,105086024990.0,125297469785.0
Thuế phải thu Nhà nước,Thuế phải thu Nhà nước,Thuế phải thu Nhà nước,490.364,2.160.024.734,490364.0,2160024734.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,1.830.000.000.000,1.830.000.000.000,1830000000000.0,1830000000000.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,9.453.197.319,13.880.235.718,9453197319.0,13880235718.0
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,5.263.861.584.473,6.728.148.159.397,5263861584473.0,6728148159397.0
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,276.208.165.719,210.977.942.122,276208165719.0,210977942122.0
Lãi trái phiếu và lãi vay phải trả,Lãi trái phiếu và lãi vay phải trả,Lãi trái phiếu và lãi vay phải trả,83.917.202.063,89.444.237.641,83917202063.0,89444237641.0
"Chi phí tư vấn, môi giới và bảo lãnh liên quan đến việcchào bán cổ phần","Chi phí tư vấn, môi giới và bảo lãnh liên quan đến việcchào bán cổ phần","Chi phí tư vấn, môi giới và bảo lãnh liên quan đến việcchào bán cổ phần",-,261.545.549.247,,261545549247.0
Trái phiếu và nợ phải trả tài chính ngắn hạn,Trái phiếu và nợ phải trả tài chính ngắn hạn,Trái phiếu và nợ phải trả tài chính ngắn hạn,18.078.835.131,2.815.687.168.461,18078835131.0,2815687168461.0
Trái phiếu và nợ phải trả tài chính dài hạn,Trái phiếu và nợ phải trả tài chính dài hạn,Trái phiếu và nợ phải trả tài chính dài hạn,2.762.382.304.276,3.158.122.599.141,2762382304276.0,3158122599141.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,81.020.918.792,62.575.800.368,81020918792.0,62575800368.0
Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,3.221.607.425.981,6.598.353.296.980,3221607425981.0,6598353296980.0
