row_label_raw,row_label_full,col_0,Đơn vị tính,31/12/2017,01/01/2017,numeric__Đơn vị tính,numeric__31/12/2017,numeric__01/01/2017
Đô la Mỹ,Đô la Mỹ,Đô la Mỹ,USD,"23.854,14","1.005.234,17",,23854.14,1005234.17
Euro,Euro,Euro,EUR,"630,00",-,,630.0,
Yên Nhật,Yên Nhật,Yên Nhật,JPY,"30.000,00","60.000,00",,30000.0,60000.0
Đô la Úc,Đô la Úc,Đô la Úc,CNY,"1.995,00","1.000,00",,1995.0,1000.0
