row_label_raw,row_label_full,col_0,Mã số,Phân loại lại,Đã trình bày trên báo cáo năm trước,Chênh lệch,numeric__Mã số,numeric__Phân loại lại,numeric__Đã trình bày trên báo cáo năm trước,numeric__Chênh lệch
,,,,VND,VND,VND,,,,
Bảng Cân đối kế toán hợp nhất,Bảng Cân đối kế toán hợp nhất,Bảng Cân đối kế toán hợp nhất,Bảng Cân đối kế toán hợp nhất,Bảng Cân đối kế toán hợp nhất,Bảng Cân đối kế toán hợp nhất,Bảng Cân đối kế toán hợp nhất,,,,
- Dự phòng đầu tư tài chính dài hạn,Bảng Cân đối kế toán hợp nhất > - Dự phòng đầu tư tài chính dài hạn,- Dự phòng đầu tư tài chính dài hạn,254,(24.843.819.216),(31.204.552.012),6.360.732.796,254.0,-24843819216.0,-31204552012.0,6360732796.0
- Phải trả ngắn hạn khác,Bảng Cân đối kế toán hợp nhất > - Phải trả ngắn hạn khác,- Phải trả ngắn hạn khác,319,711.723.736.876,833.300.889.876,(121.577.153.000),319.0,711723736876.0,833300889876.0,-121577153000.0
- Thuế thu nhập hoãn lại phải trả,Bảng Cân đối kế toán hợp nhất > - Thuế thu nhập hoãn lại phải trả,- Thuế thu nhập hoãn lại phải trả,341,85.685.339.525,98.317.363.248,(12.632.023.723),341.0,85685339525.0,98317363248.0,-12632023723.0
- Lợi nhuận sau thuế chưa phân phối,Bảng Cân đối kế toán hợp nhất > - Lợi nhuận sau thuế chưa phân phối,- Lợi nhuận sau thuế chưa phân phối,421,(2.410.574.752.966),(2.479.737.620.049),69.162.867.083,421.0,-2410574752966.0,-2479737620049.0,69162867083.0
- Lợi ích cổ đông không kiểm soát,Bảng Cân đối kế toán hợp nhất > - Lợi ích cổ đông không kiểm soát,- Lợi ích cổ đông không kiểm soát,429,623.850.684.939,552.443.642.503,71.407.042.436,429.0,623850684939.0,552443642503.0,71407042436.0
