row_label_raw,row_label_full,col_0,31/12/2017,01/01/2017,numeric__31/12/2017,numeric__01/01/2017
,,,VND,VND,,
a) Ngân hạn,a) Ngân hạn,a) Ngân hạn,a) Ngân hạn,a) Ngân hạn,,
- Công ty TNHH VNT (1),a) Ngân hạn > - Công ty TNHH VNT (1),- Công ty TNHH VNT (1),220.000.000.000,220.000.000.000,220000000000.0,220000000000.0
- Khách hàng mua căn hộ trả tiền trước (2),a) Ngân hạn > - Khách hàng mua căn hộ trả tiền trước (2),- Khách hàng mua căn hộ trả tiền trước (2),32.035.251.806,58.877.882.181,32035251806.0,58877882181.0
- Công ty Cổ phần Du lịch Dầu khí Phương Đông (3),a) Ngân hạn > - Công ty Cổ phần Du lịch Dầu khí Phương Đông (3),- Công ty Cổ phần Du lịch Dầu khí Phương Đông (3),13.705.514.600,13.705.514.600,13705514600.0,13705514600.0
- Ngân hàng Thương Mại TNHH MTV Đại Dương (4),a) Ngân hạn > - Ngân hàng Thương Mại TNHH MTV Đại Dương (4),- Ngân hàng Thương Mại TNHH MTV Đại Dương (4),6.630.600.000,6.630.600.000,6630600000.0,6630600000.0
- Các khoản người mua trả tiền trước khác,a) Ngân hạn > - Các khoản người mua trả tiền trước khác,- Các khoản người mua trả tiền trước khác,39.274.376.427,18.215.294.327,39274376427.0,18215294327.0
,,,311.645.742.833,317.429.291.108,311645742833.0,317429291108.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,
- Khách hàng mua căn hộ trả tiền trước (2),b) Dài hạn > - Khách hàng mua căn hộ trả tiền trước (2),- Khách hàng mua căn hộ trả tiền trước (2),101.672.849.093,101.672.849.093,101672849093.0,101672849093.0
,,,101.672.849.093,101.672.849.093,101672849093.0,101672849093.0
