row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương [1],Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương [1],Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương [1],Hà Nội,"55,50%","55,50%",Kinh doanh khách sạn,,0.555,0.555,
Công ty Cổ phần Đầu tư Đại Dương Thăng Long,Công ty Cổ phần Đầu tư Đại Dương Thăng Long,Công ty Cổ phần Đầu tư Đại Dương Thăng Long,Hà Nội,"94,00%","99,99%","Xây dựng, kinh doanh bắt động sản",,0.94,0.9998999999999999,
Công ty Cổ phần Phát triển Tài nguyên thiên nhiên Đại Dương [2],Công ty Cổ phần Phát triển Tài nguyên thiên nhiên Đại Dương [2],Công ty Cổ phần Phát triển Tài nguyên thiên nhiên Đại Dương [2],Hà Nội,"69,00%","69,00%","Trồng rừng, châm sóc rừng, khai thác gỗ, sán xuất đồ gỗ",,0.69,0.69,
Công ty Cổ phần Sàn giao dịch Hàng hóa INFO [2],Công ty Cổ phần Sàn giao dịch Hàng hóa INFO [2],Công ty Cổ phần Sàn giao dịch Hàng hóa INFO [2],Hà Nội,"85,00%","85,00%",Sản giao dịch hàng hóa,,0.85,0.85,
Công ty Cổ phần Fafim Việt Nam,Công ty Cổ phần Fafim Việt Nam,Công ty Cổ phần Fafim Việt Nam,Hà Nội,"50,94%","60,69%",Kinh doanh chiếu phim,,0.5094,0.6069,
Công ty TNHH Đầu tư Kinh doanh Bất động sản TKD Việt Nam [2],Công ty TNHH Đầu tư Kinh doanh Bất động sản TKD Việt Nam [2],Công ty TNHH Đầu tư Kinh doanh Bất động sản TKD Việt Nam [2],Hà Nội,"98,00%","98,00%",Kinh doanh bắt động sản,,0.98,0.98,
