row_label_raw,row_label_full,a) Tài sản thuế thu nhập hoãn lại,31/12/2017,01/01/2017,numeric__31/12/2017,numeric__01/01/2017
a) Tài sản thuế thu nhập hoãn lại,a) Tài sản thuế thu nhập hoãn lại,a) Tài sản thuế thu nhập hoãn lại,VND,VND,,
- Tài sản thuế thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,a) Tài sản thuế thu nhập hoãn lại > - Tài sản thuế thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,- Tài sản thuế thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,459.385.796,1.458.066.033,459385796.0,1458066033.0
Tài sản thuế thu nhập hoãn lại,a) Tài sản thuế thu nhập hoãn lại > Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,459.385.796,1.458.066.033,459385796.0,1458066033.0
b) Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả,31/12/2017,01/01/2017,,
b) Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả,VND,VND,,
- Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời được khấu trừ,b) Thuế thu nhập hoãn lại phải trả > - Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời được khấu trừ,- Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời được khấu trừ,87.414.515.129,85.685.339.525,87414515129.0,85685339525.0
Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả > Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,87.414.515.129,85.685.339.525,87414515129.0,85685339525.0
