row_label_raw,row_label_full,col_0,Số phải thuđầu nămVND,Số phải nộpđầu nămVND,Số phải nộptrong nămVND,Số đã thực nộptrong nămVND,Số phải thucuối nămVND,Số phải nộpcuối nămVND,numeric__Số phải thuđầu nămVND,numeric__Số phải nộpđầu nămVND,numeric__Số phải nộptrong nămVND,numeric__Số đã thực nộptrong nămVND,numeric__Số phải thucuối nămVND,numeric__Số phải nộpcuối nămVND
- Thuế giả trị gia tảng,- Thuế giả trị gia tảng,- Thuế giả trị gia tảng,2.838.472.122,8.411.932.813,80.330.547.149,73.553.057.762,-,12.350.950.078,2838472122.0,8411932813.0,80330547149.0,73553057762.0,,12350950078.0
- Thuế tiêu thụ đặc biệt,- Thuế tiêu thụ đặc biệt,- Thuế tiêu thụ đặc biệt,-,108.082.062,1.718.666.832,1.681.460.016,-,145.288.878,,108082062.0,1718666832.0,1681460016.0,,145288878.0
- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,8.248.982.429,4.515.826.289,40.059.146.545,40.801.552.008,10.745.730.481,6.270.168.878,8248982429.0,4515826289.0,40059146545.0,40801552008.0,10745730481.0,6270168878.0
- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,28.847.723,2.024.071.971,9.376.135.783,9.724.114.242,28.847.723,1.676.093.512,28847723.0,2024071971.0,9376135783.0,9724114242.0,28847723.0,1676093512.0
"- Thuế nhà đất, tiến thuê đất","- Thuế nhà đất, tiến thuê đất","- Thuế nhà đất, tiến thuê đất",97.939.260,103.053.529.080,3.352.302.726,3.264.852.626,10.489.160,103.053.529.080,97939260.0,103053529080.0,3352302726.0,3264852626.0,10489160.0,103053529080.0
- Các loại thuế khác,- Các loại thuế khác,- Các loại thuế khác,-,37.874.594.574,19.354.382.055,537.418.408,-,56.691.558.221,,37874594574.0,19354382055.0,537418408.0,,56691558221.0
"- Các khoản phí, lệ phí và các khoản phải nộp khác","- Các khoản phí, lệ phí và các khoản phải nộp khác","- Các khoản phí, lệ phí và các khoản phải nộp khác",-,-,1.214.637.923,1.214.637.923,-,-,,,1214637923.0,1214637923.0,,
,,,11.214.241.534,155.988.036.789,155.405.819.013,130.777.092.985,10.785.067.364,180.187.588.647,11214241534.0,155988036789.0,155405819013.0,130777092985.0,10785067364.0,180187588647.0
