row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2025VND,2024VND,,
Công ty mẹ cấp cao nhất,Công ty mẹ cấp cao nhất,Công ty mẹ cấp cao nhất,Công ty mẹ cấp cao nhất,Công ty mẹ cấp cao nhất,,
Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,,
Bán hàng hóa,Công ty Cổ phần Tập đoàn Masan > Bán hàng hóa,Bán hàng hóa,1.059.158.043,1.125.301.262,1059158043.0,1125301262.0
Vay,Công ty Cổ phần Tập đoàn Masan > Vay,Vay,-,160.000.000.000,,160000000000.0
Trả nợ gốc vay,Công ty Cổ phần Tập đoàn Masan > Trả nợ gốc vay,Trả nợ gốc vay,-,160.000.000.000,,160000000000.0
Chi phí lãi vay,Công ty Cổ phần Tập đoàn Masan > Chi phí lãi vay,Chi phí lãi vay,-,3.698.631,,3698631.0
Chia sẻ chi phí,Công ty Cổ phần Tập đoàn Masan > Chia sẻ chi phí,Chia sẻ chi phí,2.944.353.897,1.496.843.597,2944353897.0,1496843597.0
Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,,
Công ty Cổ phần Việt Nam Kỹ nghệ Súc sản,Công ty Cổ phần Việt Nam Kỹ nghệ Súc sản,Công ty Cổ phần Việt Nam Kỹ nghệ Súc sản,Công ty Cổ phần Việt Nam Kỹ nghệ Súc sản,Công ty Cổ phần Việt Nam Kỹ nghệ Súc sản,,
Mua hàng hóa,Công ty Cổ phần Việt Nam Kỹ nghệ Súc sản > Mua hàng hóa,Mua hàng hóa,152.969.000,-,152969000.0,
Thu nhập cổ tức,Công ty Cổ phần Việt Nam Kỹ nghệ Súc sản > Thu nhập cổ tức,Thu nhập cổ tức,10.090.013.000,12.108.015.600,10090013000.0,12108015600.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,
Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,,
"Phí hỗ trợ bán hàng và vận chuyển, hỗ trợ quản lý và công nghệ thông tin","Công ty Cổ phần Hàng tiêu dùng Masan > Phí hỗ trợ bán hàng và vận chuyển, hỗ trợ quản lý và công nghệ thông tin","Phí hỗ trợ bán hàng và vận chuyển, hỗ trợ quản lý và công nghệ thông tin",96.232.625.680,90.464.822.453,96232625680.0,90464822453.0
Phí phân phối,Công ty Cổ phần Hàng tiêu dùng Masan > Phí phân phối,Phí phân phối,64.034.573.590,58.364.765.999,64034573590.0,58364765999.0
Bán hàng hóa,Công ty Cổ phần Hàng tiêu dùng Masan > Bán hàng hóa,Bán hàng hóa,2.811.759.999,11.479.010.519,2811759999.0,11479010519.0
Mua hàng hóa,Công ty Cổ phần Hàng tiêu dùng Masan > Mua hàng hóa,Mua hàng hóa,18.228.699.103,9.486.597.479,18228699103.0,9486597479.0
Mua tài sản cổ định,Công ty Cổ phần Hàng tiêu dùng Masan > Mua tài sản cổ định,Mua tài sản cổ định,-,1.424.423.807,,1424423807.0
Công ty TNHH Một Thành viên Công nghiệp Masan,Công ty TNHH Một Thành viên Công nghiệp Masan,Công ty TNHH Một Thành viên Công nghiệp Masan,Công ty TNHH Một Thành viên Công nghiệp Masan,Công ty TNHH Một Thành viên Công nghiệp Masan,,
Bán hàng hóa,Công ty TNHH Một Thành viên Công nghiệp Masan > Bán hàng hóa,Bán hàng hóa,64.821.996.203,82.565.174.006,64821996203.0,82565174006.0
Mua hàng hóa,Công ty TNHH Một Thành viên Công nghiệp Masan > Mua hàng hóa,Mua hàng hóa,117.705.332.381,113.890.158.678,117705332381.0,113890158678.0
Bán tài sản cổ định và công cụ dụng cụ,Công ty TNHH Một Thành viên Công nghiệp Masan > Bán tài sản cổ định và công cụ dụng cụ,Bán tài sản cổ định và công cụ dụng cụ,-,42.159.743.334,,42159743334.0
Mua tài sản cổ định,Công ty TNHH Một Thành viên Công nghiệp Masan > Mua tài sản cổ định,Mua tài sản cổ định,-,571.353.653,,571353653.0
Phí quản lý,Công ty TNHH Một Thành viên Công nghiệp Masan > Phí quản lý,Phí quản lý,4.269.809.051,2.836.090.777,4269809051.0,2836090777.0
