row_label_raw,row_label_full,col_0,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính),Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính)_1,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính)_2,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính)_3,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính)_4,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính),numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính)_1,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính)_2,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính)_3,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính)_4
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,,,,,
,,,1/1/2025VND,Phát sinhVND,NộpVND,Cấn trừ/Hoàn lạiVND,31/12/2025VND,,,,,
Thuế giá trị gia tăng,Thuế và các khoản phải nộp Nhà nước > Thuế giá trị gia tăng,Thuế giá trị gia tăng,3.983.437.737,481.003.575.691,(73.872.001.859),(402.196.133.317),8.918.878.252,3983437737.0,481003575691.0,-73872001859.0,-402196133317.0,8918878252.0
Thuế thu nhập doanh nghiệp,Thuế và các khoản phải nộp Nhà nước > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,7.269.603.677,12.588.179.016,(4.090.312.721),(1.475.045.338),14.292.424.634,7269603677.0,12588179016.0,-4090312721.0,-1475045338.0,14292424634.0
Thuế thu nhập cá nhân,Thuế và các khoản phải nộp Nhà nước > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,5.278.526.029,40.848.343.603,(40.640.815.639),(3.274.340.483),2.211.713.510,5278526029.0,40848343603.0,-40640815639.0,-3274340483.0,2211713510.0
Các loại thuế khác và các khoản phải nộp khác,Thuế và các khoản phải nộp Nhà nước > Các loại thuế khác và các khoản phải nộp khác,Các loại thuế khác và các khoản phải nộp khác,-,1.971.909.924,(1.971.909.924),-,-,,1971909924.0,-1971909924.0,,
,,,16.531.567.443,536.412.008.234,(120.575.040.143),(406.945.519.138),25.423.016.396,16531567443.0,536412008234.0,-120575040143.0,-406945519138.0,25423016396.0
