row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2025 VND,2024 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2025 VND,numeric__2024 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,30,9.571.422.893.228,7.820.568.120.671,1.0,30.0,9571422893228.0,7820568120671.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,30,341.327.375.249,170.852.228.458,2.0,30.0,341327375249.0,170852228458.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,30,9.230.095.517.979,7.649.715.892.213,10.0,30.0,9230095517979.0,7649715892213.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,31,6.648.639.180.773,5.687.976.222.130,11.0,31.0,6648639180773.0,5687976222130.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,2.581.456.337.206,1.961.739.670.083,20.0,,2581456337206.0,1961739670083.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,32,467.159.521.001,245.758.093.123,21.0,32.0,467159521001.0,245758093123.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,33,348.213.959.263,401.801.091.268,22.0,33.0,348213959263.0,401801091268.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,327.619.502.115,376.450.736.500,23.0,,327619502115.0,376450736500.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,34,1.777.779.147.562,1.427.730.465.356,25.0,34.0,1777779147562.0,1427730465356.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,35,295.259.025.648,366.242.264.489,26.0,35.0,295259025648.0,366242264489.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,627.363.725.734,11.723.942.093,30.0,,627363725734.0,11723942093.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,1.345.309.926,18.673.805.889,31.0,,1345309926.0,18673805889.0
Chi phí khác,Chi phí khác,Chi phí khác,32,36,4.993.045.554,7.692.161.018,32.0,36.0,4993045554.0,7692161018.0
Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),40,,(3.647.735.628),10.981.644.871,40.0,,-3647735628.0,10981644871.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,623.715.990.106,22.705.586.964,50.0,,623715990106.0,22705586964.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,37,12.588.179.016,14.155.306.983,51.0,37.0,12588179016.0,14155306983.0
Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,52,37,(7.833.065.063),(16.796.176.215),52.0,37.0,-7833065063.0,-16796176215.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),60,,618.960.876.153,25.346.456.196,60.0,,618960876153.0,25346456196.0
