row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,31/12/2025VND,1/1/2025VND,,
Công ty TNHH De Heus,Công ty TNHH De Heus,Công ty TNHH De Heus,80.929.201.965,181.075.159.886,80929201965.0,181075159886.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,690.644.178.410,454.767.482.934,690644178410.0,454767482934.0
,,,771.573.380.375,635.842.642.820,771573380375.0,635842642820.0
